CONVEYOR:14	PALLET_EXIST_FLAG_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02B1
CONVEYOR:14	PALLET_EXIST_FLAG_03	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02B2
CONVEYOR:14	PALLET_EXIST_FLAG_04	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02B3
CONVEYOR:14	PALLET_EXIST_FLAG_05	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02B4
CONVEYOR:14	PALLET_EXIST01	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0130,LENGTH=2
CONVEYOR:14	PALLET_EXIST02	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0132,LENGTH=2
CONVEYOR:14	PALLET_EXIST03	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0134,LENGTH=2
CONVEYOR:14	PALLET_EXIST04	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0136,LENGTH=2
CONVEYOR:14	PALLET_EXIST05	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0138,LENGTH=2
CONVEYOR:14	UNLOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02A1
CONVEYOR:14	UNLOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02A3
CONVEYOR:14	UNLOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05D1
CONVEYOR:14	UNLOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05D3
CONVEYOR:14	UNLOAD_REQUEST_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05D5
CONVEYOR:14	UNLOAD_REQUEST_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02A9
CONVEYOR:14	WAIT_IN	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02A5
CONVEYOR:14	WAIT_OUT	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02A6
CONVEYOR:15	DIRECTION_MODE	IN_OUT	String	T	DEVICE_TYPE=W,ADDRESS_NO=0314,LENGTH=1
CONVEYOR:15	IN_READY_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02C7
CONVEYOR:15	LOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02C2
CONVEYOR:15	LOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02C4
CONVEYOR:15	LOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05E2
CONVEYOR:15	LOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05E4
